Bedrooms,Bathrooms,Sqft,Year_Built,Price (ETH)
3,3,4381,2007,49.662
6,3,1303,2022,52.506
5,3,984,1980,30.368000000000002
4,1,4825,1975,34.45
6,6,4703,1996,47.206
4,3,1536,2019,50.472
2,2,3343,1982,34.286
1,1,4172,2016,52.144
3,3,1349,2009,44.598
6,6,4532,1993,45.364000000000004
6,3,4317,1995,45.034
4,2,1265,1979,29.63
3,3,4024,1954,22.448
6,3,3250,1988,39.4
2,1,3312,2014,49.924
5,4,1945,2011,48.09
4,3,1886,2014,48.672
5,5,1560,1958,21.12
1,1,4343,1953,20.986
5,5,3920,1957,25.34
2,2,3046,1954,19.692
4,1,2396,2023,53.592
2,2,4622,2023,57.344
6,5,3560,1994,43.620000000000005
2,1,4543,1996,43.386
3,2,2131,1953,17.862000000000002
2,1,2505,1950,16.310000000000002
5,3,3105,1983,36.11
4,4,3589,1958,24.378
3,3,4527,1986,39.454
2,1,3533,1983,34.866
6,1,4222,2023,58.244
6,6,3362,1960,26.524
3,3,2897,1976,31.194000000000003
2,1,3870,2015,51.54
1,1,1589,1988,32.978
4,3,1348,1970,25.596
1,1,1924,2016,47.647999999999996
2,1,4132,1951,20.064
6,1,4972,1985,40.744
2,2,3303,2000,43.206
2,1,1890,2019,49.58
4,2,2819,1997,41.738
4,4,702,1997,38.104
2,1,1699,1960,19.698
4,1,1355,2011,45.510000000000005
4,2,626,1989,33.352000000000004
6,1,3802,2003,47.403999999999996
5,4,1565,1967,25.33
3,3,4324,1962,27.048000000000002
1,1,1853,2018,48.506
2,2,723,1993,34.546
1,1,4193,1962,25.186
1,1,4793,1973,31.886000000000003
4,2,2092,1975,29.284
2,1,2450,1996,39.2
2,2,3550,2018,52.7
1,1,3251,2004,44.302
4,3,2389,2011,48.178
2,2,1401,1956,17.402
6,2,4162,2006,49.924
3,2,3659,1969,28.918
3,1,2472,2002,42.744
4,2,634,1956,16.868000000000002
4,3,1671,1977,29.742
1,1,1057,2012,43.914
3,2,1600,2008,44.3
2,1,4616,1976,33.532
4,1,1291,1997,38.382000000000005
3,2,4098,1957,23.796
2,1,1858,1998,39.016000000000005
3,3,2631,2001,43.162
2,1,4465,1989,39.730000000000004
2,1,2654,2010,46.608000000000004
5,5,1534,1955,19.568
4,2,3452,1957,23.003999999999998
5,5,4771,1959,28.042
1,1,4913,2004,47.626000000000005
1,1,919,1994,34.638000000000005
5,2,2002,2021,52.604
1,1,4139,1995,41.578
1,1,906,1978,26.612000000000002
3,1,4668,1976,34.136
4,3,4167,1972,32.234
4,1,1218,2019,49.236000000000004
5,3,4071,1985,39.042
5,2,1603,1950,16.306
6,6,1433,1996,40.666
6,1,2278,1996,40.856
4,2,3140,1960,23.88
5,2,4790,1972,33.68
2,1,2707,2004,43.714
4,3,2799,1994,40.498000000000005
2,2,2576,1973,28.252
5,5,2681,2002,45.362
5,3,4328,1973,33.556
2,2,2551,1974,28.701999999999998
3,1,3187,1968,27.174
1,1,4161,1969,28.622
5,4,2666,2011,49.532
3,1,1142,1967,22.584000000000003
2,1,3570,1960,23.44
1,1,1460,2021,49.22
3,2,3258,1993,40.116
3,3,3321,1950,19.042
2,2,2821,2016,50.242000000000004
3,3,983,1992,35.366
1,1,1887,2011,45.074
6,1,4653,1982,38.606
6,2,3899,1974,33.397999999999996
4,3,2538,1988,36.976
4,1,2734,2009,47.268
3,1,1255,2004,41.31
6,2,1298,2014,48.196
3,3,3386,1987,37.672
6,4,3018,1987,38.736000000000004
5,2,2396,1980,32.891999999999996
6,6,2172,2023,55.644000000000005
4,2,4292,1986,39.184
3,3,4387,1985,38.674
1,1,3067,1996,39.934
4,3,3000,1999,43.4
1,1,2508,2014,47.816
6,1,4448,1958,26.196
5,3,878,1998,39.156
2,2,4679,1954,22.958
5,2,2127,1959,21.854
3,1,3073,1963,24.446
1,1,3211,2003,43.722
5,5,4547,1955,25.594
6,2,4349,2004,49.298
5,1,2224,2001,42.748000000000005
6,2,962,2016,48.524
2,2,1524,1977,28.148
3,3,1837,1990,36.074
4,1,2031,1961,21.862000000000002
5,1,3284,1974,31.368000000000002
4,3,4705,1989,41.81
6,5,4791,1987,42.582
5,5,4869,1998,47.738
4,2,2160,2018,50.92
4,4,4361,1950,21.921999999999997
1,1,3687,1969,27.674
5,3,1407,1984,33.214
2,2,711,1996,36.022
2,2,1879,2010,45.358000000000004
5,1,3878,2000,45.556
6,5,1850,1955,20.7
6,1,2727,2020,53.754000000000005
2,1,4111,1999,44.022
1,1,3840,2008,47.480000000000004
5,5,3397,1961,26.294
4,1,4309,2008,49.918
4,4,1176,1972,26.552
5,2,2766,1998,42.632
6,1,3501,1976,33.302
6,2,935,1998,39.47
2,1,3787,1979,33.374
5,3,4048,1954,23.496000000000002
1,1,2465,1960,20.73
6,4,4331,2019,57.362
1,1,2205,1958,19.21
6,2,2380,1989,37.86
6,5,4135,2020,57.769999999999996
4,1,2441,2000,42.182
2,1,1424,1975,26.648
4,4,3281,1950,19.762
2,2,2901,2007,45.902
2,2,3337,1987,36.774
2,1,3879,1970,29.058
6,3,745,1985,32.89
3,1,3172,2003,44.644000000000005
6,3,4463,2009,52.326
1,1,3239,2009,46.778
4,4,2684,1996,41.568
3,2,4117,2022,56.334
4,3,4316,1978,35.532
3,1,1841,1960,20.482
3,2,4124,2023,56.848
1,1,833,2012,43.466
4,2,1842,1984,33.284
1,1,2425,2014,47.650000000000006
5,4,2546,1976,31.792
6,3,883,1954,17.666
1,1,1639,1960,19.078000000000003
3,2,3790,1992,40.68
5,5,633,1955,17.766
4,2,3143,1966,26.886
2,2,2111,1985,33.322
3,2,2538,1985,34.676
5,4,1129,2013,47.458
2,2,4871,1964,28.342
1,1,4874,2015,53.048
6,6,1695,2009,47.69
6,1,1162,2020,50.624
1,1,3411,1956,20.622
4,3,2994,1960,23.888
5,4,4243,2003,48.686
1,1,2887,1971,27.074
1,1,4568,1997,43.436
6,5,4598,1967,32.196
2,1,4911,2003,47.622
3,2,3579,1974,31.258
1,1,699,1953,13.698
2,1,3417,1978,32.134
4,4,3802,1979,35.304
6,3,3005,1974,31.91
2,1,701,2020,47.702
4,1,3915,1976,33.13
1,1,2393,1973,27.086000000000002
2,2,786,1960,18.172
3,1,3824,1979,33.948
4,4,1217,1984,32.634
4,3,3717,1953,21.834
6,2,1185,1964,22.97
1,1,4894,2023,57.088
4,2,577,1971,24.253999999999998
5,3,3114,1983,36.128
5,1,1253,1962,21.306
5,2,780,1960,19.66
1,1,518,1963,18.336
5,2,3655,2012,51.41
6,2,4101,1965,29.302
2,2,1110,1997,37.32
4,3,3441,1959,24.282
4,2,1219,1968,24.038
5,3,652,1988,33.704
4,3,4554,1994,44.008
5,1,3756,1955,22.812
3,3,4396,2023,57.692
3,3,644,1983,30.188000000000002
1,1,4704,1954,22.208
2,1,934,2014,45.168
4,1,1398,1999,39.596000000000004
6,4,3870,2012,52.94
6,2,3789,1979,35.678
4,2,2920,1968,27.439999999999998
4,4,2507,1977,31.714
5,4,2178,2021,53.556
3,1,1602,1972,26.004
6,3,1573,2016,50.046
2,1,594,1984,29.488
1,1,2888,1975,29.076
3,1,665,2003,39.63
1,1,504,1977,25.308
5,4,3342,2017,53.884
5,2,3964,1995,43.528
6,4,4252,1987,41.204
1,1,4991,1983,37.282000000000004
5,2,1148,1990,35.396
6,2,4760,1972,34.12
3,3,3930,1964,27.26
5,4,2008,1966,25.716
3,1,3464,2016,51.728
4,3,4707,1950,22.314
5,2,3982,2021,56.564
5,1,4472,1952,22.744
3,2,4223,1965,28.046
4,4,1939,2003,43.578
5,3,3755,1988,39.91
3,2,731,1951,14.062
2,2,1802,1979,29.704
2,2,1640,1992,35.879999999999995
5,1,3671,1995,42.642
2,2,2459,2020,51.518
5,1,4366,1962,27.532
3,3,2279,2020,51.958
5,3,3601,2018,54.602000000000004
3,2,554,1980,28.208
6,4,4138,1981,37.976
4,4,3032,2007,47.763999999999996
2,1,2380,2010,46.06
1,1,4159,2010,49.118
2,1,1875,1968,24.05
2,1,1528,1974,26.356
2,2,702,2019,47.504
6,3,2031,1964,24.962
3,1,4407,1964,27.614
5,5,992,1984,32.984
6,3,4008,2008,50.916
3,1,3500,1979,33.3
2,1,3817,1957,22.434
3,1,3755,2019,53.81
1,1,823,1980,27.446
4,1,2074,1967,24.948
1,1,982,1979,27.264000000000003
1,1,3103,2018,51.006
6,1,4221,2010,51.742000000000004
2,2,1409,1952,15.418
4,4,3779,1952,21.758
2,1,3869,1986,37.038
1,1,3786,1959,22.872
2,2,1587,2003,41.274
2,1,2813,2012,47.926
4,4,3648,2011,50.995999999999995
5,3,3031,1970,29.462
5,5,1871,2001,43.242000000000004
2,1,3270,2020,52.84
5,5,761,1981,31.022
6,4,976,1963,22.652
5,2,4625,1996,45.35
2,1,4151,1998,43.602000000000004
4,4,3031,1957,22.762
2,1,3837,1978,32.974000000000004
5,2,2005,1961,22.61
1,1,2825,1985,33.95
5,3,3732,1975,33.364000000000004
5,4,2779,2000,44.257999999999996
5,1,3972,1974,32.744
5,1,3602,1963,26.504
1,1,4656,2012,51.112
5,5,1718,1950,17.436
2,2,4783,2000,46.166
4,4,3701,2014,52.602000000000004
6,2,4945,2002,49.49
5,2,3312,1951,20.224
4,3,3326,1954,21.552
4,2,3901,1997,43.902
3,3,3425,2013,50.75
1,1,1003,1988,31.806
2,2,540,2002,38.68
3,2,2916,1985,35.432
1,1,2481,1976,28.762
5,2,2459,2000,43.018
5,5,2118,1966,26.236
2,1,2326,1996,38.952
1,1,1208,1998,37.216
1,1,3408,1999,42.116
6,1,596,1954,16.492
4,1,2385,2021,52.57
4,2,4491,1990,41.582
6,6,1572,1988,36.944
2,1,3217,1961,23.234
3,1,1029,1999,38.358000000000004
4,1,718,2021,49.236000000000004
6,4,689,1963,22.078
6,5,4306,1999,47.612
6,3,1638,1962,23.176000000000002
1,1,4358,1963,26.016
1,1,4191,1954,21.182000000000002
3,3,1072,1976,27.544
3,3,3621,1989,39.141999999999996
2,1,4914,2011,51.628
2,2,4599,1956,23.798000000000002
4,1,673,2019,48.146
3,2,4095,1989,39.79
1,1,4230,1968,28.26
1,1,2031,1999,39.362
6,1,4726,1967,31.252000000000002
1,1,634,1996,35.068
4,4,2264,1993,39.228
4,3,3487,1964,26.874000000000002
6,4,2323,1988,37.846000000000004
3,1,4130,2012,51.06
1,1,2539,1987,34.378
4,1,693,1972,24.686
6,4,1290,1996,39.78
4,1,4927,2007,50.654
6,5,3976,1992,43.452
5,3,2354,2009,47.608000000000004
5,2,3497,1991,40.594
1,1,2628,1978,30.056
6,4,4287,1982,38.774
2,2,1237,2015,46.574
5,5,4004,1968,31.008000000000003
2,1,2709,2003,43.218
5,1,1260,1994,37.32
5,2,3795,1988,39.69
1,1,1072,2021,48.444
1,1,2781,1996,39.362
1,1,2622,1962,22.044
3,1,2409,2011,47.118
2,2,4741,2007,49.582
2,2,902,2013,44.903999999999996
6,5,3875,2014,54.25
5,2,4885,1967,31.369999999999997
5,2,2629,2021,53.858000000000004
2,1,3456,1953,19.712
2,1,2225,1970,25.75
2,1,4777,1982,36.854
6,3,4203,2021,57.806
2,2,2776,1962,23.152
2,2,848,1975,25.796
4,3,4363,2013,53.126000000000005
3,1,2723,1977,30.746000000000002
4,3,1563,2014,48.025999999999996
4,4,3646,1963,26.991999999999997
5,5,787,1984,32.574
4,3,530,1998,37.96
1,1,3033,1983,33.366
6,1,3584,1991,40.968
4,4,2667,1977,32.034
4,2,4791,1997,45.682
2,2,2952,2012,48.504
2,1,4248,2020,54.796
5,4,3593,1952,21.886
1,1,1583,2022,49.966
5,3,3616,1963,27.132
1,1,4607,2017,53.514
6,3,1436,1954,18.772
3,2,2552,1992,38.204
2,2,2029,2010,45.658
4,4,2594,1964,25.387999999999998
2,1,1707,1996,37.714
1,1,2465,1990,35.730000000000004
6,3,3028,2013,51.456
5,5,1708,2002,43.416
4,1,4439,2018,55.178
3,3,3024,1964,25.448
2,2,2090,1981,31.28
3,2,3716,1979,34.032
3,3,2184,1962,22.768
6,6,1768,2005,45.836
5,1,3536,1953,21.372
6,6,3879,1998,46.558
4,2,4969,1976,35.538
4,2,4829,1966,30.258
5,1,4656,1980,37.112
1,1,4653,2012,51.106
5,3,4622,1995,45.144
1,1,1605,1956,17.01
6,6,1006,2014,48.812
3,2,2132,2022,52.364000000000004
3,1,4082,1963,26.464
6,6,976,1983,33.252
6,2,3889,1950,21.378
4,1,1367,1993,36.534
3,2,3501,1986,37.102000000000004
1,1,3139,1959,21.578000000000003
1,1,2860,1977,30.02
3,3,1273,1960,19.946
2,2,1481,1969,24.061999999999998
4,3,2983,1966,26.866
6,5,2765,2015,52.53
1,1,1996,2009,44.292
6,3,2365,1977,32.13
4,2,2677,1951,18.454
3,3,3780,1994,41.96
6,5,1077,2016,49.653999999999996
3,2,3615,2004,46.33
5,5,2985,1974,31.97
2,2,1649,2005,42.397999999999996
6,4,3977,1990,42.153999999999996
3,2,4331,1994,42.762
1,1,842,1970,22.484
6,4,3832,1954,23.864
1,1,3596,1954,19.992
2,2,4001,2001,45.102000000000004
1,1,1996,2020,49.792
2,1,3901,2012,50.102000000000004
6,5,3078,1995,43.156
3,2,1499,1962,21.098
1,1,2949,2014,48.698
2,1,1145,1975,26.09
3,2,1318,2010,44.736000000000004
1,1,4245,2009,48.79
1,1,4415,1997,43.13
6,4,4382,1964,29.964
2,1,2197,1973,27.194000000000003
1,1,3490,1976,30.78
6,5,2161,1964,25.822
4,4,2020,1986,35.239999999999995
5,2,2093,1995,39.786
4,3,4500,1966,29.9
1,1,4188,2019,53.676
6,5,2654,2014,51.808
1,1,1542,2020,48.884
6,1,3850,1962,27.0
3,1,1756,1982,31.312
3,2,545,2010,43.19
5,5,1767,1964,24.534
6,3,3711,2016,54.322
1,1,3244,1998,41.288
4,2,4349,2009,50.798
6,3,561,2010,45.022
1,1,1640,2013,45.58
3,3,2660,1956,20.72
6,2,539,1986,32.678
3,2,1564,2000,40.228
3,3,4964,1952,23.328000000000003
6,3,2510,2010,48.92
1,1,2620,2022,52.04
5,4,4839,1983,39.878
2,2,4550,1952,21.7
4,2,1916,1980,31.432
1,1,2351,2019,50.002
4,1,3531,1996,42.362
3,1,2660,2018,51.120000000000005
4,3,537,2010,43.974000000000004
4,1,3704,1959,24.208000000000002
6,1,1381,1950,16.062
3,3,1736,1968,24.872
5,4,4624,1964,29.948
3,3,4057,1958,24.514000000000003
1,1,3172,1982,33.144000000000005
1,1,2472,1955,18.244
6,1,4242,2010,51.784
6,4,4011,1961,27.722
6,2,3638,2019,55.376
1,1,2983,1960,21.766000000000002
4,1,1710,2008,44.72
5,1,4039,2001,46.378
3,1,800,1979,27.9
4,4,1098,1971,25.896
6,4,3533,1958,25.266
6,4,825,1982,31.85
5,3,3066,2007,48.032
6,3,2469,2021,54.338
4,4,4533,1991,42.766
3,2,3223,1992,39.546
6,6,2630,1989,39.56
6,4,2153,1998,42.506
3,1,3306,1989,37.912
4,1,3177,1963,25.154
3,3,1315,2000,40.03
6,6,4132,2016,56.064
3,1,1424,1967,23.148
2,2,4083,2012,50.766
1,1,4529,2017,53.358000000000004
4,3,3301,2012,50.502
2,2,3208,2010,48.016
1,1,3735,2003,44.769999999999996
3,2,740,1971,24.08
2,2,3686,2015,51.472
1,1,2072,1984,31.944000000000003
6,5,4667,1978,37.834
4,1,3863,1966,28.026
3,1,4335,1985,37.97
6,4,3230,2016,53.66
6,5,4969,1968,33.438
5,4,1032,1992,36.763999999999996
3,2,1844,1993,37.288
1,1,2648,1964,23.096
6,1,3646,1976,33.592
3,1,2795,2010,47.39
1,1,1235,2015,45.77
1,1,4264,1988,38.328
6,6,3730,2019,56.760000000000005
2,2,1732,1980,30.064
3,1,888,2014,45.576
1,1,1325,2014,45.45
4,3,617,1989,33.634
1,1,1784,1973,25.868000000000002
2,2,889,1992,34.378
2,2,3459,2009,48.018
1,1,3983,2008,47.766000000000005
1,1,1883,2023,51.066
6,6,4957,1989,44.214
6,3,4826,1986,41.552
4,2,2633,2008,46.866
5,4,2885,2003,45.97
3,3,2203,1972,27.806
6,2,1160,1969,25.42
4,2,2567,1959,22.234
4,3,2076,1992,38.052
6,2,2758,2023,55.616
6,2,866,1974,27.332
5,4,3227,2010,50.153999999999996
5,5,3305,2001,46.11
3,1,3962,1966,27.724
4,3,1845,1970,26.59
1,1,840,1952,13.48
5,4,1531,1983,33.262
6,1,4449,1953,23.698
2,2,3649,2006,46.897999999999996
2,1,1500,2020,49.3
4,2,3805,1956,23.21
1,1,3014,2014,48.828
2,1,4507,2013,51.814
4,1,3245,2021,54.29
5,5,2948,1969,29.396
6,5,1267,1991,37.534
4,3,4158,1996,44.216
2,2,1410,2013,45.92
5,1,3799,1995,42.897999999999996
3,2,4311,2019,55.222
1,1,4246,2002,45.292
5,1,4307,1992,42.414
2,2,1345,1981,29.79
3,2,1327,1954,16.753999999999998
2,2,1542,1994,36.684
3,2,2940,1955,20.48
4,3,1472,1968,24.844
5,2,1929,1993,38.458
2,2,2422,1957,19.944
2,1,2045,2003,41.89
4,1,3637,1979,34.074
3,3,3494,1963,25.888
4,4,1121,2008,44.442
3,3,3835,2021,55.57
3,3,3706,1971,30.312
1,1,3285,1969,26.87
5,5,3164,1988,39.328
3,3,2472,2020,52.344
5,4,4738,2022,59.176
4,4,509,1962,20.218
1,1,4430,1990,39.66
6,4,3155,1996,43.51
6,3,4007,1996,44.914
4,1,1338,1985,32.476
1,1,1060,1986,30.92
4,3,4539,1981,37.478
6,5,1628,2005,45.256
3,1,3125,1994,40.05
1,1,4452,1993,41.204
3,2,2837,1958,21.774
1,1,1656,1982,30.112000000000002
3,1,3703,2013,50.706
3,3,2213,2018,50.826
2,1,2461,1957,19.722
4,2,757,2019,48.614
6,2,2348,1981,33.796
3,2,1106,1983,30.811999999999998
5,4,2573,1978,32.846000000000004
4,3,2204,1971,27.808
1,1,3222,2003,43.744
2,1,1791,1997,38.382000000000005
2,2,1156,1970,23.912
5,4,3284,1952,21.268
1,1,1101,1999,37.502
5,4,3947,1954,23.594
4,1,4129,1971,31.058
5,5,1798,2019,52.096000000000004
5,1,1999,1995,39.298
1,1,2224,1977,28.748
5,2,4214,1975,34.028
2,1,967,1965,20.734
1,1,3115,1995,39.53
2,2,1855,1984,32.31
5,5,4436,2014,54.872
3,2,2307,1987,35.214
6,1,3253,1986,37.806
1,1,2497,1982,31.794
2,2,3814,2014,51.228
3,2,2684,1957,20.968
5,4,2696,1990,39.092
5,5,704,1990,35.408
4,1,3751,2016,52.802
4,4,2761,1964,25.722
2,2,4864,2002,47.328
5,4,4594,2022,58.888
6,6,4109,1995,45.518
2,1,1836,1964,21.972
4,3,1507,2015,48.414
5,4,3491,2003,47.182
6,1,4719,1952,23.738
4,1,4962,2023,58.724000000000004
3,2,1844,1990,35.788
4,4,4602,2004,49.403999999999996
6,4,797,2000,40.794
5,2,2797,1959,23.194
4,1,2258,1988,35.816
5,1,4077,2009,50.454
6,3,3127,1995,42.653999999999996
2,1,1821,2002,40.942
1,1,1815,1984,31.43
2,1,1851,1951,15.502
1,1,1488,1960,18.776
1,1,2917,2021,52.134
5,3,2247,2011,48.394
2,2,4770,1996,44.14
3,2,4309,1983,37.218
1,1,2235,1997,38.769999999999996
6,6,3712,1976,35.224000000000004
1,1,4321,1954,21.442
5,1,1571,2010,45.942
4,4,1451,2021,51.602000000000004
1,1,4359,2021,55.018
1,1,4623,1977,33.546
4,1,967,1978,28.234
5,3,1014,1951,15.928
2,1,4452,1985,37.704
4,2,3474,1957,23.048000000000002
3,2,620,1959,17.84
1,1,1926,2002,40.652
1,1,3630,1992,39.06
5,2,4946,1982,38.992
3,3,740,1977,27.380000000000003
4,4,2293,1973,29.286
3,3,1093,1977,28.086
2,2,2959,2018,51.518
1,1,2760,1990,36.32
6,5,3567,2008,50.634
4,2,3280,2013,50.66
6,1,1129,1959,20.058
6,2,967,1981,31.034
4,1,2389,2007,45.578
5,5,3910,1953,23.32
3,2,1233,1991,35.066
2,2,4918,1997,44.936
2,2,3675,2004,45.95
5,2,4857,1950,22.814
3,3,1769,2002,41.938
1,1,3438,1968,26.676000000000002
3,2,1521,1981,30.642
2,1,2809,1977,30.418
4,1,1477,1983,31.754
1,1,4099,2010,48.998000000000005
4,1,2402,1996,40.104
6,6,2992,2011,51.284
1,1,1040,1964,19.880000000000003
3,1,949,2021,49.198
4,2,3430,1957,22.96
4,2,4137,1988,39.874
1,1,4235,1965,26.770000000000003
5,4,3380,1985,37.96
3,1,2533,1979,31.366
2,1,3565,1970,28.43
3,2,4842,2009,51.284
3,3,2399,1969,26.698
2,1,4640,1972,31.58
4,4,4012,1999,45.724000000000004
3,1,3307,2005,45.914
4,3,4456,2013,53.312
5,1,947,1987,33.194
1,1,1473,2012,44.746
2,2,4838,1961,26.776
4,1,3010,1991,38.82
1,1,4182,1994,41.164
3,3,1875,1997,39.65
1,1,4688,2018,54.176
4,3,3672,2004,47.244
3,2,509,2013,44.618
2,1,1861,1988,34.022
2,1,3844,2009,48.488
3,3,3108,2015,51.116
5,1,2009,1967,25.318
6,4,2666,1950,19.532
1,1,1143,1965,20.586
4,2,1149,2013,46.397999999999996
3,1,849,1990,33.498000000000005
6,5,4836,2016,57.172
3,2,3758,2016,52.616
6,6,2248,2020,54.296
2,2,2884,1984,34.367999999999995
4,4,2653,1958,22.506
1,1,2338,1985,32.976
3,2,3603,1958,23.306
6,5,3492,2010,51.484
3,2,3571,2016,52.242000000000004
5,1,2931,1975,31.162
6,4,2046,1981,33.792
2,1,3712,1973,30.224
5,2,928,1987,33.456
1,1,2655,2016,49.11
4,2,1960,1956,19.52
1,1,4056,1978,32.912
4,2,2021,1986,34.641999999999996
1,1,1390,2020,48.58
2,1,828,1995,35.456
4,1,4025,1975,32.85
6,3,2478,1999,43.356
5,3,801,1970,25.002000000000002
3,1,3370,1961,24.04
2,1,1699,1961,20.198
3,3,2388,2010,47.176
4,1,857,2019,48.514
6,3,3346,1969,30.092
3,1,4393,1960,25.586
2,2,1413,1975,26.926000000000002
5,4,2767,1961,24.733999999999998
5,4,530,2017,48.26
4,4,3183,1975,32.066
2,1,1794,2007,43.388000000000005
4,4,1171,1992,36.542
4,1,2589,1966,25.478
4,3,2190,1986,35.28
1,1,2543,1999,40.386
1,1,4185,1975,31.67
2,2,2871,1952,18.342
6,5,4614,2021,59.228
6,4,4176,2015,55.052
4,3,2040,2005,44.480000000000004
1,1,1159,1970,23.118000000000002
5,5,2708,1981,34.916
2,2,624,1959,17.348
5,1,2963,1987,37.226
4,4,3755,1992,41.71
4,4,716,2014,46.632
2,2,1315,1984,31.23
3,2,4021,2009,49.641999999999996
2,2,999,2015,46.098
1,1,4985,2001,46.27
4,1,3569,1995,41.938
2,2,3489,1978,32.578
4,3,1809,1986,34.518
2,2,4683,1955,23.466
4,2,2514,2009,47.128
6,2,4258,1981,37.616
1,1,1714,1993,35.728
2,1,1742,1990,34.784
3,1,1253,2006,42.306
1,1,3021,2008,45.842
3,1,2137,1956,19.074
2,1,4416,2006,48.132000000000005
1,1,1857,2020,49.514
5,5,4133,1997,45.766
1,1,3304,1962,23.408
5,5,4611,2019,57.722
6,5,1704,1991,38.408
5,5,3214,1981,35.928
3,3,2384,2023,53.668
1,1,1722,1951,14.744
6,3,531,2009,44.462
4,1,1099,1999,38.998000000000005
6,1,1490,1977,29.78
5,3,4065,1959,26.03
2,2,4538,2016,53.676
6,6,3557,1975,34.414
3,2,4876,1973,33.352000000000004
3,3,4699,1990,41.798
4,4,1715,1990,36.629999999999995
4,3,4376,2013,53.152
2,2,1798,1995,37.696
1,1,1378,1995,36.056
4,3,4209,1993,42.818
4,3,4183,1975,33.766
4,1,2325,2018,50.95
6,2,1216,2017,49.532
4,3,2320,1952,18.54
3,3,1560,1972,26.52
6,2,4350,1983,38.8
4,3,527,1978,27.954
2,2,1718,1972,26.036
2,1,4060,1972,30.42
4,1,4398,2010,51.096000000000004
3,3,2962,1978,32.324
5,2,4182,1977,34.964
1,1,1582,2019,48.464
3,1,2155,1964,23.11
4,4,2510,2001,43.72
3,2,1525,1990,35.15
2,2,3700,2010,49.0
4,2,4589,1977,35.278
2,2,3656,2020,53.912
3,1,2620,1969,26.54
3,3,2770,1955,20.44
2,2,1134,2007,42.368
6,2,3853,2003,47.806
6,5,2829,1975,32.658
6,3,558,1959,19.516
6,2,1985,1953,19.07
4,1,2517,1971,27.834
6,3,3792,2016,54.484
1,1,4458,1974,31.716
4,3,998,2013,46.396
1,1,2226,1969,24.752000000000002
6,3,4384,2021,58.168
4,4,3587,1968,29.374
3,2,660,1979,27.92
1,1,3265,2020,52.33
1,1,2331,1957,18.962
5,2,4518,2000,47.135999999999996
1,1,2532,2007,44.364000000000004
6,2,1016,1968,24.631999999999998
6,4,4695,1972,34.59
5,5,3049,2008,49.098
1,1,3134,2009,46.568
1,1,1659,1974,26.118000000000002
5,2,692,1961,19.984
6,5,1752,1956,21.004
6,2,3134,1972,30.868
6,3,4768,1954,25.436
1,1,3286,1995,39.872
2,1,2705,2017,50.21
3,3,1432,1984,32.263999999999996
2,2,3229,1961,23.558
4,1,2250,2010,46.8
2,1,4296,1955,22.392000000000003
2,2,4394,2020,55.388
4,4,4773,1950,22.746
5,5,3388,1974,32.775999999999996
2,1,4698,1994,42.696
2,2,818,1970,23.236
2,1,2207,1951,16.214
4,1,3246,1991,39.292
6,3,2035,1965,25.47
5,3,4869,1961,28.637999999999998
6,6,2307,1994,41.414
1,1,4255,2002,45.31
4,1,4844,1993,43.488
1,1,1243,1994,35.286
5,4,1272,1962,22.244
4,3,1546,2000,40.992000000000004
1,1,4005,2007,47.31
4,3,2217,2008,46.334
1,1,810,1991,32.92
5,1,3707,1967,28.714000000000002
3,2,1093,1994,36.286
6,4,733,1952,16.665999999999997
5,1,4549,2000,46.898
1,1,623,1984,29.046
2,2,4294,1965,27.688000000000002
5,1,2094,2006,44.988
3,3,2798,1976,30.996000000000002
6,3,1252,2002,42.403999999999996
4,2,671,2012,44.942
4,4,3561,1952,21.322
5,4,2471,1996,41.641999999999996
5,5,4381,1986,40.762
3,3,1768,1989,35.436
2,1,940,1996,36.18
4,3,2406,1969,27.212
2,1,1574,2017,47.948
1,1,3105,1966,25.01
4,4,3789,1995,43.278
5,2,4243,1962,27.586
2,2,2043,1991,36.186
5,3,600,1957,18.1
5,1,2421,1957,21.142000000000003
3,2,3113,1975,30.826
1,1,1555,1997,37.41
3,2,2685,1955,19.97
3,1,1068,1953,15.436
4,4,1485,2010,46.17
1,1,2303,1996,38.406
5,3,4105,1984,38.61
6,1,850,1971,25.5
4,3,1064,1968,24.028
6,3,797,1999,39.994
6,3,987,1969,25.374000000000002
5,3,1343,2016,49.086
1,1,3183,1952,18.166
6,1,2570,1955,20.94
5,5,3020,1961,25.54
3,2,1768,1961,21.136
4,2,769,1970,24.137999999999998
5,4,2841,1983,35.882
4,3,3056,1950,19.012
3,2,4360,2023,57.32
5,4,2443,1988,37.586
5,3,4212,1961,27.323999999999998
6,4,1102,1987,34.903999999999996
5,1,2327,1950,17.454
4,3,2085,2012,48.07
2,2,586,2016,45.772
3,2,4684,1986,39.468
4,4,1646,1964,23.492
5,2,3250,2007,48.1
1,1,2690,2004,43.18
2,1,3794,1971,29.388
5,3,1084,2004,42.568
3,3,3966,1967,28.832
4,4,2192,2023,54.084
2,2,1805,2022,51.21
4,3,3974,1980,35.848
3,2,2947,1980,32.994
1,1,4464,1986,37.728
4,3,3814,1973,32.028
6,3,501,2021,50.402
2,1,749,1983,29.298000000000002
6,2,917,2022,51.434
1,1,4620,1980,35.04
5,4,3881,2000,46.462
2,1,1245,1968,22.79
5,4,3249,2017,53.698
2,2,3158,1959,22.416
